XLocation,YLocation,Strength,Goal
192,244,0,False
65,170,0,False
57,120,0,False
94,267,0,False
154,117,1,False
86,90,-1,False
135,117,0,False
42,49,0,False
165,52,0,False
63,35,0,True
131,111,0,False
55,81,0,False
166,63,1,False
105,146,-1,False
94,61,1,False
195,178,1,False
98,249,1,False
157,239,1,False
209,246,0,False
53,201,0,False
58,155,0,False
106,148,0,False
165,225,0,False
137,176,0,False
115,55,0,False
68,152,0,False
55,153,0,False
165,182,0,False
68,113,0,False
71,74,0,False
18,135,0,True
118,162,0,False
100,83,0,False
206,214,1,False
142,200,1,False
123,241,1,False
57,147,0,False
57,151,0,False
153,208,0,False
170,161,0,False
207,45,0,False
118,282,0,False
82,119,0,False
171,199,0,False
49,186,0,False
140,252,-1,False
35,170,1,False
70,51,1,False
53,89,0,False
85,179,0,False
67,154,0,False
111,57,1,False
177,195,1,False
142,135,2,False
56,226,2,False
108,212,1,False
181,160,0,False
93,217,1,False
189,69,1,False
57,152,-1,False
130,69,0,False
38,131,0,False
38,127,0,False
35,125,0,True
121,236,0,False
63,153,0,False
81,47,0,False
208,99,0,False
98,253,0,False
180,106,0,False
159,243,1,False
201,28,0,False
140,206,0,False
147,169,0,False
40,178,0,False
203,71,0,False
86,226,0,False
115,243,0,False
129,145,0,False
87,154,0,False
50,129,0,False
86,185,0,False
203,237,1,False
180,149,1,False
111,137,1,False
145,75,1,False
165,50,0,False
56,62,0,False
69,143,0,False
283,54,0,False
260,159,0,False
98,284,0,False
265,285,0,False
56,186,0,False
199,47,0,False
210,191,0,False
46,128,0,True
164,49,0,False
166,74,0,False
87,203,0,False
117,66,0,False
150,184,0,False
65,158,0,True
81,274,0,False
41,129,0,False
61,179,0,False
49,138,0,False
44,172,0,True
130,217,0,False
95,133,0,False
79,126,0,False
62,125,0,False
82,131,0,False
78,163,0,False
158,245,0,False
101,52,0,False
191,248,0,False
164,74,0,False
198,195,0,False
95,88,0,False
139,189,0,False
91,166,-1,True
63,155,0,False
196,82,0,False
185,247,0,False
124,105,0,False
128,94,0,False
50,123,0,False
111,177,0,False
106,140,0,False
144,95,0,False
105,156,0,False
151,279,0,False
62,121,0,False
176,156,0,False
99,88,0,False
207,102,0,False
146,92,0,False
204,225,0,False
79,133,0,True
56,152,0,False
140,204,1,False
38,186,1,False
57,167,1,False
198,151,0,False
209,59,0,False
113,111,0,False
89,43,0,False
121,94,0,False
75,102,1,False
75,150,0,False
199,51,0,True
162,228,0,False
72,147,0,True
75,64,0,False
191,231,1,False
194,80,1,False
73,168,1,False
98,90,0,True
26,249,0,False
105,255,0,False
126,123,0,False
107,166,0,False
96,210,1,False
114,81,1,False
171,181,1,False
171,226,0,False
122,201,0,True
78,125,0,False
169,87,0,False
187,238,0,False
54,253,0,False
51,230,0,False
155,97,0,False
182,231,0,False
198,93,1,False
109,82,1,False
80,119,1,False
83,176,0,False
105,131,0,False
155,232,0,False
96,201,0,False
132,257,0,False
144,49,0,False
168,143,0,False
181,171,0,False
139,285,0,False
88,90,0,True
62,250,0,False
133,243,0,False
210,250,-1,False
194,159,-1,False
236,110,0,False
165,88,0,False
98,158,0,False
59,262,0,False
139,111,0,False
243,278,0,False
111,105,0,False
83,151,0,False
107,200,0,False
204,47,0,False
46,115,0,False
58,51,0,False
245,56,-1,False
80,100,1,False
55,151,1,True
120,215,0,False
269,273,0,False
75,97,0,False
187,279,0,False
54,161,0,True
75,186,1,False
85,193,1,True
48,225,0,False
92,127,0,False
49,153,0,True
87,120,0,False
97,267,0,False
132,75,0,False
65,113,0,False
95,273,0,False
110,167,0,False
70,265,0,False
115,209,0,False
143,279,0,False
255,13,-1,False
69,219,0,False
43,119,0,False
75,45,0,False
48,147,0,False
60,203,0,False
128,212,0,False
119,215,0,False
189,41,0,False
189,158,0,False
152,204,0,False
190,233,0,False
97,203,1,False
63,155,-1,False
48,164,-1,False
125,128,0,False
193,225,0,False
141,45,0,False
96,93,0,False
116,63,0,False
123,192,0,False
128,189,0,True
102,169,0,False
80,124,0,False
134,39,0,False
63,57,0,False
106,80,0,False
93,178,0,False
215,54,0,False
104,213,0,True
85,205,0,False
108,27,0,False
151,250,0,False
176,213,0,False
145,107,0,False
56,165,0,False
49,142,0,False
38,140,0,True
96,233,0,False
126,147,0,False
92,147,0,False
74,126,0,False
52,155,0,True
121,15,0,False
110,256,0,False
122,145,1,False
128,278,-1,False
132,58,1,True
204,259,0,False
198,135,0,False
187,187,0,True
177,240,0,False
157,132,1,False
61,249,-1,False
75,213,-1,False
166,253,0,False
189,93,-1,False
103,161,-1,False
91,87,-1,False
169,45,0,False
51,123,0,False
68,158,0,True
185,195,0,False
101,254,0,False
109,135,1,False
67,225,-1,False
78,262,0,False
153,267,0,False
111,206,1,False
60,172,-1,False
131,124,0,False
136,144,0,False
120,143,0,False
177,63,0,False
130,35,0,False
133,42,0,False
184,232,0,False
188,247,0,False
74,157,0,False
55,123,0,False
91,111,0,False
246,18,0,False
60,68,1,False
183,105,1,False
32,134,1,False
38,135,0,False
153,58,0,False
93,95,0,False
210,27,0,False
89,207,0,False
70,203,0,False
43,166,0,False
73,184,1,False
35,115,1,False
91,150,0,False
84,133,0,False
45,133,0,False
126,105,0,False
59,134,0,False
206,189,0,False
154,106,0,False
177,232,0,False
174,25,0,False
58,168,-1,False
137,249,0,False
89,265,0,False
172,261,0,False
170,221,0,False
78,219,0,False
125,88,0,False
75,101,0,False
45,55,-1,False
46,105,2,False
69,157,1,False
65,121,0,False
64,74,0,False
206,243,0,False
51,47,0,False
143,86,0,False
72,193,0,False
71,232,0,False
199,105,0,False
40,129,1,False
80,72,-1,False
170,46,-1,False
101,120,0,True
181,169,0,False
209,27,0,False
44,165,0,False
99,195,0,False
50,142,0,True
72,162,0,False
188,65,0,False
147,208,1,False
113,65,1,False
109,168,1,False
109,273,0,False
71,44,0,False
139,183,0,False
128,156,0,False
149,148,0,False
132,256,0,False
52,125,0,False
137,185,0,False
51,187,0,False
97,139,0,True
268,55,0,False
230,121,1,False
62,178,0,False
69,134,1,False
84,180,2,True
40,179,0,False
189,178,0,False
49,164,0,False
39,117,0,False
162,208,0,False
202,260,-1,False
221,75,0,False
102,16,0,False
52,173,0,False
66,129,0,False
81,164,0,False
109,151,1,False
71,183,2,False
58,101,2,False
175,44,1,False
182,41,0,False
200,75,0,False
89,124,0,False
103,135,0,True
213,134,0,False
206,206,0,False
129,171,0,False
242,265,0,False
83,249,0,False
35,252,0,False
147,56,0,False
82,199,0,False
63,177,0,False
39,118,0,False
54,153,0,False
97,107,1,False
80,87,1,False
64,185,0,False
196,142,0,False
198,136,0,False
86,212,0,False
36,107,0,False
140,273,0,False
45,193,0,False
67,159,0,True
206,163,0,False
129,167,0,True
91,155,0,True
47,186,0,False
126,68,0,False
49,123,0,True
107,174,0,True
178,34,0,False
193,235,0,False
159,219,1,False
109,63,1,False
81,256,0,False
181,136,1,False
84,215,1,False
140,273,1,False
180,30,0,False
115,108,0,False
135,24,0,False
188,54,0,False
48,129,0,False
45,113,0,False
153,283,0,False
78,153,0,False
145,90,0,False
102,144,0,True
174,35,0,False
75,113,0,False
126,90,1,False
51,65,1,True
45,189,1,False
129,160,-1,False
213,109,1,False
45,155,1,True
72,105,1,False
189,218,1,False
154,101,1,False
146,266,0,False
76,135,-1,False
120,75,1,False
83,105,0,False
128,209,0,False
71,178,1,False
206,202,1,True
96,231,-1,False
152,109,0,False
169,159,0,False
165,137,0,False
60,195,-1,False
55,187,1,False
99,100,0,False
51,109,-1,False
107,152,1,False
238,45,0,False
117,206,0,False
190,249,0,False
181,46,0,False
146,241,0,False
144,189,0,False
129,277,-1,False
56,166,0,True
163,207,1,False
146,197,1,False
151,262,1,False
129,93,0,False
154,26,0,False
70,50,0,False
73,273,0,False
189,277,0,False
43,202,0,False
44,141,0,True
62,99,0,False
40,93,0,False
75,126,0,False
80,83,0,False
103,102,0,False
61,125,0,False
95,141,0,False
34,131,0,True
151,184,0,False
45,259,0,False
145,64,0,False
101,74,0,False
73,34,0,False
204,88,0,False
52,231,0,False
113,291,0,False
196,221,0,False
39,174,1,False
208,69,0,False
150,141,0,False
134,29,1,False
55,165,0,False
190,53,0,False
164,34,0,False
171,171,0,False
44,167,0,False
97,139,0,False
233,26,0,False
62,63,0,False
105,54,0,False
265,273,0,False
142,64,0,False
107,77,0,False
183,273,0,False
172,129,1,False
182,44,-1,False
89,194,1,False
57,96,1,False
177,220,1,False
101,273,1,False
131,96,1,False
116,45,0,False
131,208,0,False
45,173,0,True
117,92,0,False
74,167,0,False
124,92,0,False
193,219,0,False
45,90,0,False
228,32,0,False
64,147,0,False
63,147,0,True
134,27,0,False
56,188,0,False
160,46,0,False
49,32,0,False
67,152,0,False
99,224,0,False
159,276,0,False
54,152,0,True
50,121,0,False
41,171,0,False
183,33,1,False
44,178,0,False
81,231,0,False
88,154,0,False
87,236,0,False
183,92,0,False
108,81,0,False
200,231,0,False
106,22,0,False
114,223,0,False
205,37,0,False
110,54,0,False
38,119,0,True
95,185,0,False
75,115,0,False
77,89,0,False
93,191,0,False
94,90,0,False
161,68,0,False
192,230,0,False
280,225,0,False
125,103,0,False
212,255,0,False
178,253,0,False
193,33,0,False
139,270,0,False
43,98,0,False
169,99,0,False
64,161,0,False
211,44,0,False
50,157,0,False
51,135,0,False
124,177,1,True
67,169,1,False
208,138,1,False
125,108,1,True
134,78,1,False
60,152,1,False
60,126,0,False
50,164,0,False
164,284,0,False
41,121,0,True
170,224,0,False
175,70,0,False
140,244,-1,True
76,164,0,False
172,60,0,False
186,275,1,False
184,37,1,False
83,281,0,False
47,183,0,False
209,167,0,False
127,129,0,False
117,153,0,False
55,212,0,False
212,271,0,False
194,255,0,False
87,180,0,False
146,211,0,False
115,232,0,False
105,146,0,False
65,117,0,False
63,136,1,False
57,33,1,False
66,213,0,False
39,204,0,False
75,176,0,True
126,44,0,False
184,81,1,True
125,117,-1,False
82,144,0,False
52,130,0,True
198,233,0,False
136,228,1,False
103,73,0,False
174,93,0,False
61,107,0,False
205,192,1,False
175,213,1,False
155,45,0,False
155,141,0,False
88,74,0,False
205,60,1,False
65,164,1,False
57,153,1,False
117,212,1,False
74,176,1,True
135,203,0,False
118,95,0,False
212,135,0,False
144,141,0,False
174,206,0,False
99,134,0,False
193,93,1,False
116,59,1,False
49,149,1,True
91,193,0,False
99,141,0,False
66,180,0,False
79,110,0,False
169,231,0,False
165,157,0,False
140,160,0,False
154,99,0,False
151,54,0,False
163,217,0,False
122,213,1,True
70,131,1,False
96,28,0,False
111,81,1,False
169,242,1,False
139,67,1,False
101,123,1,False
146,159,0,False
75,129,0,False
133,190,0,False
152,87,1,False
200,265,0,False
105,241,1,False
59,165,-1,True
210,47,1,False
171,201,0,False
158,146,0,False
73,61,0,False
92,222,0,False
120,114,0,False
54,171,0,True
122,159,0,False
196,173,-1,False
93,186,1,False
74,167,0,True
195,120,0,False
96,143,0,False
140,254,0,False
31,132,0,False
112,121,0,False
147,252,0,False
166,291,0,False
162,255,0,False
139,229,1,False
153,59,0,False
42,141,0,False
150,55,0,False
121,213,0,True
60,159,0,False
77,135,0,True
111,63,0,False
38,177,0,False
72,203,0,False
49,140,0,False
52,145,0,False
47,147,0,True
45,171,0,False
174,69,0,False
86,222,0,True
127,145,0,False
109,234,1,False
61,149,1,False
144,230,0,False
95,97,0,False
50,96,0,False
162,145,0,True
59,164,1,False
81,152,1,False
152,75,-1,False
81,79,1,False
56,119,1,False
99,201,1,False
147,223,0,True
84,223,0,False
50,129,0,False
102,64,-1,False
135,51,1,False
53,171,1,False
44,169,0,False
128,108,0,False
187,231,0,False
149,207,0,False
116,167,0,True
42,119,0,False
39,125,0,False
105,249,0,False
114,27,0,False
190,236,0,False
159,152,0,False
203,157,0,False
40,195,0,False
134,93,0,False
244,275,0,False
150,141,0,True
210,95,0,False
70,211,1,False
197,40,1,False
90,113,0,False
93,23,0,False
153,31,0,False
51,176,0,False
184,93,0,False
50,117,0,False
80,143,0,False
195,237,0,False
64,209,0,False
165,218,0,False
50,140,0,False
60,143,0,False
194,52,0,False
178,178,0,False
115,38,0,False
40,183,0,False
39,227,0,False
217,148,0,False
54,139,1,True
93,53,-1,False
208,94,-1,False
36,164,0,False
52,125,0,False
52,144,0,True
196,39,0,False
129,140,0,False
43,120,0,False
135,24,0,False
58,196,0,False
96,196,0,False
159,187,0,False
170,260,0,False
219,213,0,False
174,73,0,False
61,203,0,False
63,248,0,False
45,47,0,False
44,178,0,False
64,139,0,False
53,129,0,False
193,243,0,False
55,148,-1,False
110,238,0,False
81,194,0,False
144,161,0,False
92,92,0,False
106,79,0,False
138,243,1,False
55,267,-1,False
199,147,0,False
158,110,0,True
104,99,0,False
200,87,0,False
145,41,0,False
145,42,0,False
152,32,-1,False
173,272,0,False
196,68,0,False
148,228,0,False
92,167,0,True
69,40,0,False
143,149,0,False
162,121,0,True
155,123,0,False
191,153,1,False
67,194,1,False
123,203,1,False
40,213,-1,False
94,147,-1,False
69,159,1,False
70,163,1,False
34,171,1,True
179,260,0,True
170,88,0,False
49,134,0,False
68,196,0,True
204,45,0,False
40,118,0,False
45,127,1,False
53,81,1,False
134,75,0,False
116,111,1,False
55,153,0,False
194,25,0,False
256,107,0,False
55,209,0,False
64,118,0,False
192,235,0,False
77,227,1,False
138,190,1,False
145,174,1,False
129,269,0,False
79,193,0,False
75,101,0,False
92,113,0,False
112,208,0,False
68,134,0,False
50,105,0,False
140,171,0,False
135,44,0,False
108,196,0,False
108,123,0,False
67,159,0,False
63,151,1,False
180,114,1,False
54,146,1,True
41,165,0,True
117,171,0,False
170,263,0,False
177,63,0,False
91,173,0,False
106,127,0,True
117,35,0,False
36,77,0,False
58,181,0,False
188,31,0,False
159,49,0,False
146,49,1,False
190,97,0,False
178,170,0,False
127,231,-1,False
108,177,0,True
78,142,-1,True
194,237,1,False
176,85,1,False
82,93,0,True
116,68,0,False
117,152,1,False
92,141,1,False
107,112,1,True
151,210,0,False
81,119,0,False
62,134,0,False
182,192,0,False
122,204,0,False
200,223,0,False
249,31,0,False
93,183,-1,False
201,65,1,False
43,118,0,False
219,185,0,False
128,225,0,False
160,42,0,False
178,217,0,False
56,167,0,False
290,235,0,False
54,236,0,False
76,99,0,False
55,175,0,True
147,237,0,False
77,128,0,False
195,129,0,False
246,43,0,False
207,105,1,False
160,195,1,False
48,173,-1,False
82,216,1,False
69,159,1,False
113,111,0,False
192,258,0,False
95,220,0,False
260,34,0,False
62,201,0,False
74,206,0,True
104,166,0,False
84,288,0,False
201,67,0,False
197,108,0,False
187,63,1,False
50,104,0,True
153,174,0,True
72,121,0,False
113,107,0,False
68,160,0,False
38,129,0,False
38,180,0,False
181,34,0,False
100,257,0,False
58,179,0,False
65,135,0,False
170,212,0,False
104,93,0,True
182,184,0,False
98,88,0,False
71,175,0,False
62,130,1,True
133,91,-1,False
80,153,1,False
72,110,0,False
64,75,-1,False
127,179,0,False
110,212,0,True
203,124,0,False
71,146,0,False
73,144,0,True
164,57,0,False
107,184,0,False
62,72,0,False
79,198,0,False
60,134,1,False
134,74,1,False
110,261,1,False
69,118,0,False
144,225,0,False
206,274,0,False
115,177,0,False
56,178,0,True
154,213,0,False
198,170,0,False
284,113,0,False
177,123,0,False
51,92,1,False
143,73,1,False
125,90,1,False
93,163,1,True
77,31,0,False
107,213,1,False
178,155,1,False
56,166,0,False
66,128,0,False
80,153,0,True
68,117,0,False
188,48,0,False
146,273,0,False
190,250,0,False
204,35,0,False
122,141,0,False
92,184,0,False
69,190,-1,False
107,68,1,False
116,50,0,False
202,134,1,False
119,97,1,False
212,256,0,False
166,38,0,False
168,55,0,False
56,225,-1,True
153,227,1,False
198,240,0,False
76,129,0,True
75,179,-1,False
54,157,1,False
183,178,0,False
153,257,0,False
101,146,0,False
50,135,1,False
62,160,0,False
80,158,0,False
70,144,0,True
74,151,0,True
195,145,0,False
33,190,0,False
56,183,0,False
92,94,0,False
195,146,1,False
182,67,1,False
185,265,0,False
144,46,1,False
65,147,1,False
193,26,1,False
106,81,0,False
155,52,0,False
75,57,0,False
55,94,0,False
66,266,0,False
147,167,0,False
113,170,0,True
94,127,0,True
66,96,0,True
162,40,0,False
130,148,0,False
111,122,0,False
171,111,0,False
81,96,0,False
114,203,-1,False
115,141,2,False
194,144,2,False
133,84,2,False
87,211,0,False
164,27,0,False
103,264,0,False
129,87,0,False
62,113,0,True
133,34,0,False
75,148,0,False
170,195,0,False
119,79,0,False
110,136,0,False
104,237,1,False
183,129,1,False
46,141,1,True
63,180,-1,True
95,123,1,False
195,245,0,False
159,63,0,False
52,164,0,False
65,162,0,False
39,104,0,False
39,114,0,False
167,89,0,False
186,239,0,False
69,164,0,False
87,223,0,False
163,159,0,False
51,183,0,False
163,236,0,False
129,207,0,False
102,96,0,False
98,243,0,False
87,232,0,False
110,23,0,False
63,159,0,False
176,268,0,False
187,239,0,False
131,119,0,True
110,22,0,False
57,159,0,False
187,37,1,False
205,146,1,False
103,124,1,False
104,27,0,False
56,154,0,False
187,44,0,False
184,61,0,False
32,173,0,True
86,245,0,False
66,156,0,False
174,41,0,False
142,73,0,False
109,141,0,False
92,129,0,False
112,96,0,False
57,94,0,False
193,63,0,False
182,183,0,False
129,183,0,True
90,200,0,False
76,141,0,False
69,120,0,False
69,165,0,True
54,108,1,False
92,63,1,False
59,151,1,False
170,242,1,False
154,71,1,False
117,243,1,False
98,280,0,False
241,55,0,False
69,106,0,False
98,128,0,True
117,273,0,True
63,156,0,False
195,274,0,False
106,283,1,False
39,100,-1,False
45,215,-1,False
84,183,0,False
162,136,0,False
174,95,0,True
99,207,0,False
64,188,0,False
44,81,0,False
267,15,0,False
63,284,0,False
170,205,0,True
107,276,1,False
183,270,1,False
53,110,0,False
135,81,0,False
170,84,-1,False
44,219,0,False
191,267,0,False
78,172,0,False
128,16,0,False
158,235,0,False
45,177,0,False
157,232,0,False
63,110,0,False
172,64,0,True
217,82,0,False
77,147,1,False
117,111,-1,False
149,143,0,False
59,207,0,False
174,173,0,True
116,195,0,True
50,169,0,True
234,128,0,False
165,285,0,False
43,177,0,False
200,135,0,False
92,125,0,False
68,177,0,False
79,106,0,False
107,159,0,False
50,150,0,False
145,102,0,False
156,115,0,False
165,89,0,False
80,195,0,False
46,263,0,False
143,261,0,False
109,140,0,False
95,60,0,False
200,60,0,False
57,152,0,False
197,267,0,False
45,135,0,False
52,133,0,False
50,159,0,False
47,53,0,False
123,62,0,False
226,133,0,False
123,140,0,False
176,272,0,False
194,99,0,False
164,81,0,False
138,258,0,False
95,93,0,False
155,57,0,False
51,104,0,False
55,119,0,False
116,202,0,False
214,145,0,False
72,116,0,False
161,166,0,False
144,235,0,False
126,113,0,False
58,135,0,False
50,164,0,False
63,105,0,False
176,58,0,False
50,50,0,False
56,103,1,False
61,190,1,False
141,75,-1,False
48,183,1,False
134,51,1,False
134,213,0,False
91,177,0,False
64,113,0,True
59,155,0,False
87,156,0,False
42,88,0,False
54,118,-1,False
89,192,1,False
115,75,1,False
112,198,1,False
154,143,0,False
149,99,0,False
67,225,0,False
35,216,0,False
144,77,0,False
108,83,0,False
169,252,0,False
177,99,1,False
105,231,-1,False
147,245,1,False
146,185,0,False
38,153,1,False
74,180,-1,False
131,34,1,False
50,211,0,False
62,177,0,False
53,154,0,False
71,219,0,False
59,111,0,False
183,238,0,False
78,99,0,False
44,185,0,False
32,150,0,False
106,211,0,False
51,253,0,False
58,95,0,False
200,201,0,False
208,186,0,False
164,96,0,False
210,266,0,False
200,249,0,False
87,140,0,True
73,98,0,False
77,151,0,False
158,54,0,False
109,130,0,False
169,177,0,False
84,105,0,False
125,48,0,False
195,69,0,False
67,201,1,True
190,50,0,True
28,115,0,False
59,141,1,False
44,165,1,False
210,81,0,False
89,114,0,False
116,225,0,False
201,231,0,False
99,204,0,False
191,57,1,False
80,135,-1,False
197,185,0,False
168,177,0,False
56,219,0,False
118,187,0,False
55,167,0,False
117,265,0,False
208,232,0,False
177,80,0,False
183,257,0,False
122,177,0,False
83,185,0,False
94,39,0,False
68,115,0,True
275,172,0,False
176,187,0,False
139,177,1,False
157,174,1,False
146,143,0,False
21,188,0,False
100,184,1,False
123,126,1,False
32,179,1,False
81,122,-1,False
62,200,0,False
132,235,0,False
49,128,0,False
104,146,0,False
79,164,0,False
193,33,0,False
46,123,0,False
172,92,0,True
73,121,0,False
159,89,0,False
201,253,0,False
53,106,0,False
83,208,0,False
170,69,0,False
34,255,0,False
168,89,1,False
87,134,1,True
123,79,0,False
43,128,0,False
134,70,0,False
181,89,0,False
158,173,0,False
65,117,0,False
183,216,1,False
182,160,1,False
79,163,1,True
146,103,1,False
71,133,1,True
136,145,0,False
114,224,0,False
193,50,0,False
190,244,0,False
168,43,0,False
173,51,0,False
94,171,0,False
80,135,0,False
182,202,0,False
151,69,0,False
153,114,0,False
85,123,0,False
186,223,0,False
179,75,1,False
274,87,0,False
98,21,0,False
153,129,0,False
109,241,0,False
44,118,0,False
127,62,0,False
191,57,0,False
72,185,0,False
65,218,0,False
87,180,0,False
84,130,0,False
94,35,0,False
128,141,0,False
149,220,0,False
36,179,0,False
87,162,0,True
127,53,1,False
119,133,-1,False
94,219,0,False
105,92,2,False
175,106,2,False
65,63,2,True
120,171,-2,False
171,84,0,False
161,241,0,True
266,63,0,False
212,189,0,False
74,286,0,False
45,183,0,False
112,58,0,False
62,238,0,False
165,228,0,False
86,280,0,False
193,108,1,False
59,125,1,False
190,225,1,False
104,42,1,False
164,38,1,False
36,188,0,False
181,97,1,False
74,192,1,False
131,56,1,True
35,236,1,False
195,42,-1,False
183,47,0,False
39,129,2,False
79,231,1,False
96,170,1,False
66,161,0,False
68,58,0,False
197,99,1,False
134,61,1,False
93,251,0,False
81,202,0,True
188,247,0,False
88,63,0,False
74,142,0,False
188,160,1,False
56,56,-1,False
196,208,1,False
59,176,1,False
69,193,1,False
57,193,1,False
111,108,0,True
276,196,-1,False
216,207,1,False
65,114,-1,False
137,27,-1,False
46,209,0,False
77,283,0,False
112,93,0,False
171,246,0,False
52,123,0,True
201,125,0,False
142,52,2,False
134,67,2,False
34,131,0,False
43,98,0,False
196,257,0,False
147,75,0,False
58,151,0,True
108,63,1,False
53,82,1,True
153,38,0,False
182,98,0,False
59,103,0,True
104,21,0,False
75,207,0,False
136,229,0,False
195,267,0,False
100,186,0,False
153,60,1,False
122,74,1,True
116,268,1,False
241,207,0,False
147,33,1,True
151,287,-1,False
180,14,0,False
197,48,0,False
207,33,0,False
62,183,0,False
164,84,0,False
250,72,0,False
64,114,0,False
110,77,1,False
210,277,-1,False
127,84,0,False
98,117,1,False
49,153,-1,True
38,177,0,False
106,171,0,False
146,209,0,False
178,159,0,False
51,164,0,False
48,168,0,False
209,93,1,False
149,188,1,False
194,191,1,False
159,27,0,False
51,176,1,False
70,124,1,False
207,110,0,False
115,148,1,False
139,110,1,False
78,212,1,False
112,243,0,False
89,108,1,False
62,148,-1,False
68,192,1,True
195,72,1,False
89,178,0,False
73,190,1,False
33,165,0,False
138,228,0,False
92,27,0,False
82,112,0,False
86,243,0,False
88,152,0,False
183,249,0,False
146,138,0,False
126,208,0,False
96,131,0,False
145,63,1,False
93,171,1,True
76,212,-1,False
83,165,-1,False
177,63,0,True
58,82,0,False
32,51,0,False
46,215,0,False
86,85,0,False
116,168,0,False
44,121,0,False
39,138,0,False
45,130,0,False
119,181,0,False
261,46,0,False
140,117,0,False
201,135,1,False
97,123,1,False
130,237,1,False
141,95,0,False
181,240,0,False
72,115,0,False
149,220,0,False
120,188,0,False
83,65,0,False
134,107,0,True
79,140,0,True
109,195,0,False
82,87,1,False
183,80,1,False
50,129,-1,False
105,87,1,False
83,194,0,False
71,173,0,True
187,199,0,False
111,115,0,True
90,190,0,False
51,174,0,False
132,213,0,False
115,146,0,False
63,182,0,True
112,45,0,False
115,203,0,False
63,252,-1,False
163,149,1,False
181,63,1,False
133,262,0,False
147,146,1,False
70,135,1,False
195,57,0,False
154,259,0,False
141,82,0,False
167,87,0,False
86,159,0,False
45,115,0,False
65,193,0,False
62,93,0,False
161,236,1,False
142,141,1,True
62,125,0,False
55,135,0,False
88,113,0,False
104,116,0,False
72,135,0,False
190,229,0,False
83,176,0,False
118,99,0,False
201,54,0,False
63,113,0,False
115,182,0,True
162,119,0,False
53,120,0,False
49,183,0,False
63,193,0,False
113,202,-1,False
75,119,-1,True
45,255,0,False
165,178,0,False
155,220,0,False
137,110,0,False
117,267,0,False
64,128,0,False
75,183,0,False
77,140,0,True
53,120,0,False
128,163,0,False
157,206,-1,False
126,159,1,False
52,147,0,False
144,29,0,False
133,16,0,False
146,125,0,False
145,170,0,True
50,116,0,False
91,38,0,False
152,267,0,False
86,163,0,False
173,44,1,False
113,159,1,False
122,82,0,False
188,70,0,False
188,201,0,False
66,143,0,False
194,230,0,False
93,169,0,False
219,119,1,False
67,179,0,False
111,174,0,False
131,67,0,False
192,50,1,False
74,135,1,False
152,41,-1,False
147,51,0,False
134,117,0,False
208,273,0,False
84,54,0,False
152,130,0,False
37,177,0,False
44,124,0,False
38,204,1,True
136,50,1,False
127,267,1,False
173,231,1,False
73,178,-1,False
70,105,0,False
57,118,0,False
122,52,0,False
206,70,0,False
134,188,0,False
36,88,0,False
28,129,0,False
183,36,0,False
147,225,1,False
139,207,0,False
60,136,0,False
186,18,0,False
196,233,0,False
201,206,0,False
48,178,0,True
151,112,0,False
149,94,0,False
77,209,0,False
72,100,0,False
192,155,0,False
280,179,0,False
101,240,0,False
50,129,0,False
140,75,0,False
63,44,0,False
146,91,0,False
195,41,0,False
115,75,0,False
187,266,0,False
53,243,0,False
103,183,0,False
59,134,0,False
50,142,0,False
37,177,0,False
158,100,0,False
193,63,0,False
152,178,1,False
162,229,1,False
64,150,1,True
92,100,0,False
156,159,0,False
180,123,0,False
128,235,0,False
102,199,-1,False
59,171,0,True
62,153,0,False
125,76,0,False
101,219,0,False
95,89,0,False
130,225,0,False
193,155,0,False
101,106,0,False
62,146,0,True
51,134,0,False
73,255,0,False
50,145,0,True
256,277,-1,False
79,153,0,False
51,120,0,True
52,201,0,False
123,292,0,False
178,248,0,False
148,236,0,False
58,47,0,False
162,273,0,False
159,134,0,False
38,126,0,False
122,198,0,False
70,164,0,False
82,169,0,False
104,99,0,False
76,190,0,False
236,174,0,False
128,97,1,False
116,170,1,True
140,167,1,False
94,81,0,False
105,135,0,False
70,197,0,False
79,203,0,False
71,121,0,False
113,55,1,False
80,126,1,False
123,134,-1,False
69,192,1,False
88,183,1,False
116,221,0,False
117,199,1,False
74,229,1,False
110,238,1,False
62,163,0,False
72,149,0,True
100,107,1,False
137,158,1,True
98,177,1,False
65,80,1,False
34,115,-1,False
142,111,0,False
55,83,0,False
100,163,0,False
145,214,0,False
159,167,0,False
86,115,0,False
34,177,0,False
70,160,0,False
124,280,0,False
181,207,0,True
107,119,0,False
80,174,0,False
79,101,0,False
66,136,1,True
91,102,-1,False
99,204,0,False
92,127,1,False
53,92,1,False
56,177,1,False
65,183,1,False
67,180,0,False
107,147,0,True
79,134,0,False
116,79,0,False
64,171,0,False
64,110,0,False
80,117,0,False
71,217,0,False
124,243,0,False
46,124,0,False
135,81,0,False
75,172,0,False
73,144,0,False
52,123,0,False
111,69,1,False
157,207,1,False
109,214,1,False
56,173,0,False
287,144,0,False
104,91,-1,False
63,159,-1,False
75,161,-1,False
191,248,0,False
153,151,0,False
40,183,0,False
88,136,0,False
77,202,0,False
96,226,0,False
197,147,1,False
64,161,1,False
122,236,1,False
133,102,0,False
117,225,-1,False
197,267,0,False
51,43,0,False
47,137,0,False
122,136,1,False
174,51,1,False
48,171,1,False
78,119,0,False
137,212,0,False
98,172,0,False
68,181,0,False
194,45,0,False
117,248,0,True
195,39,0,False
